"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.489316708E0,-7.660647361E-3,-5.701293818E-2,6.911525846E-2,8.992263113E-2
2.499314708E0,8.583785668E-3,2.501523938E-3,3.483595669E-2,3.596502297E-2
2.509312708E0,2.853665077E-3,1.349399186E-2,-2.953194737E-2,3.259397393E-2
2.519310708E0,3.055655771E-2,1.157983387E-2,-1.817682999E-1,1.846821882E-1
2.529308708E0,2.918276353E-2,2.343778279E-2,-4.705254436E-2,6.012408236E-2
2.539305708E0,2.248798027E-2,-7.578568898E-2,1.315214217E-1,1.534505271E-1
2.549303708E0,4.070616378E-2,6.331234003E-2,1.960319978E-1,2.099856860E-1
2.559301708E0,5.956020002E-2,1.270000622E-2,-6.502688527E-3,6.124534711E-2
2.569299708E0,4.027318203E-2,-1.639390933E-2,9.652583599E-3,4.454056380E-2
2.579297708E0,3.338830030E-2,-1.003852267E-2,1.810344744E-1,1.843611441E-1
2.589295708E0,5.754511703E-2,4.263845842E-2,9.285553873E-2,1.172673429E-1
2.599292708E0,-1.202452947E-2,6.251819678E-2,-2.014418417E-1,2.112627034E-1
2.609290708E0,-3.086381519E-2,-1.475982772E-1,-1.721069455E-1,2.288200760E-1
2.619288708E0,1.062890051E-1,-4.787201336E-1,-1.029449093E-1,5.010668351E-1
2.629286708E0,8.933418101E-2,-8.516588735E-1,6.556892216E-1,1.078532238E0
2.639284708E0,1.233012506E-1,-8.831079767E-1,1.552194850E0,1.790081493E0
2.649281708E0,2.381121796E-1,-6.972604398E-1,1.368996906E0,1.554677478E0
2.659279708E0,-1.568671601E-2,-3.973413270E-1,4.785127401E-1,6.221741281E-1
2.669277709E0,-1.544268292E-1,-2.054570333E-1,-3.139171278E-1,4.057144332E-1
2.679275709E0,-5.528677159E-2,-3.089965497E-1,-3.041347361E-1,4.370737152E-1
2.689273708E0,-9.432404866E-2,-2.240930415E-1,7.907756907E-1,8.273094405E-1
2.699271708E0,-2.983217266E-1,-3.884382103E-1,1.794581820E0,1.860216117E0
2.709268708E0,-3.648000735E-1,-6.182283036E-1,1.935215542E0,2.064060204E0
2.719266708E0,-3.155947306E-1,-4.401727664E-1,1.675697985E0,1.761055319E0
2.729264708E0,-2.187422910E-1,-3.907248736E-1,1.577975809E0,1.640281003E0
2.739262708E0,-3.634361739E-1,-5.011995714E-3,2.001925841E0,2.034654282E0
2.749260708E0,-1.298194342E-1,-3.352263551E-1,1.585708752E0,1.625946506E0
2.759258708E0,-2.391455699E-2,2.459701065E-1,3.069939660E0,3.079870568E0
2.769255708E0,-1.920767858E-2,6.952528714E-1,4.202220227E0,4.259389666E0
2.779253708E0,4.218881210E-2,7.270005481E-1,4.053472908E0,4.118367675E0
2.789251708E0,1.011417651E-1,1.028705474E0,3.698780222E0,3.840499933E0
2.799249708E0,1.341851208E-1,1.216036230E0,2.721537994E0,2.983876474E0
2.809247708E0,5.738548804E-2,1.348795946E0,2.724162809E0,3.040330016E0
2.819245708E0,-4.340417415E-2,1.511416661E0,2.780631124E0,3.165149869E0
2.829242708E0,1.997788936E-1,1.192268248E0,3.278877633E0,3.494632128E0
2.839240708E0,1.999874565E-1,8.828740881E-1,3.454490569E0,3.571129615E0
2.849238708E0,2.020802846E-1,5.866579438E-1,3.452287338E0,3.507604859E0
2.859236708E0,1.855714752E-1,4.139601737E-1,3.597956682E0,3.626443449E0
2.869234708E0,6.180281279E-2,3.147696884E-1,3.486442094E0,3.501168093E0
2.879231708E0,-1.127334498E-1,2.848487185E-1,3.487018045E0,3.500448895E0
2.889229708E0,1.709319293E-2,2.525223502E-1,3.517720020E0,3.526813555E0
2.899227708E0,8.075736632E-2,1.621534861E-1,3.758023041E0,3.762386568E0
2.909225708E0,8.703025013E-2,2.109668098E-2,4.049460549E0,4.050450601E0
2.919223708E0,1.080693543E-1,-8.878781352E-2,4.366293683E0,4.368533254E0
2.929221708E0,1.305593720E-1,-1.723432461E-1,4.477686650E0,4.482903710E0
2.939218708E0,1.395238479E-1,-1.355904625E-1,4.253070538E0,4.257518136E0
