"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.284929333E0,-3.467705861E-2,1.170991044E-2,-2.054419219E-2,4.197242224E-2
2.294927208E0,-4.657535674E-2,1.000048151E-2,-2.114470124E-2,5.211882459E-2
2.304925208E0,-5.813464427E-2,1.479474153E-2,-2.009746492E-2,6.326475589E-2
2.314924208E0,-5.352776924E-2,1.738625263E-2,-2.533364654E-2,6.171950670E-2
2.324922208E0,-6.474552456E-2,9.198058513E-4,-2.278952301E-2,6.864540300E-2
2.334920208E0,-5.968030091E-2,2.650915158E-3,-2.353855133E-2,6.420925998E-2
2.344919208E0,-6.117400870E-2,-1.452176564E-3,-3.521427155E-2,7.060037590E-2
2.354917208E0,-5.141500577E-2,1.432573545E-2,-3.371621490E-2,6.313091685E-2
2.364915208E0,-4.129994396E-2,1.575653313E-3,-1.829652250E-2,4.519879191E-2
2.374913208E0,-4.887503011E-2,-5.367714276E-3,-7.817727327E-4,4.917511661E-2
2.384912208E0,-5.206190882E-2,-1.576726825E-2,-6.766982675E-3,5.481643141E-2
2.394910208E0,-4.770098230E-2,9.061357006E-5,-2.682117820E-2,5.472446914E-2
2.404908208E0,-5.559423007E-2,-6.107661144E-3,-2.876654685E-2,6.289305335E-2
2.414906208E0,-6.609221142E-2,-1.217784529E-2,-3.849339008E-2,7.744818530E-2
2.424905208E0,-5.177638197E-2,3.103457673E-3,-1.019988298E-2,5.286267864E-2
2.434903208E0,-5.682428325E-2,-9.261656119E-3,-1.409120500E-2,5.927342996E-2
2.444901208E0,-4.638236208E-2,-1.886971865E-3,-4.597607195E-2,6.533516180E-2
2.454900208E0,-4.017885000E-2,2.139584829E-2,-3.924241841E-2,6.010066317E-2
2.464898208E0,-3.826613439E-2,1.117428036E-3,-6.158287525E-3,3.877460757E-2
2.474896208E0,-4.341009445E-2,-2.819102551E-3,1.524953842E-2,4.609698539E-2
2.484895208E0,-4.204668822E-2,-2.405055729E-3,-1.664702296E-3,4.214830384E-2
2.494893208E0,-3.746283660E-2,1.528872390E-2,-4.597373307E-2,6.124372079E-2
2.504891208E0,-4.742186911E-2,3.331150991E-2,-4.762264788E-2,7.500937911E-2
2.514889208E0,-6.162577920E-2,2.285118144E-2,-2.396773696E-2,6.995974249E-2
2.524888208E0,-7.207698282E-2,1.446941479E-2,-1.752644420E-2,7.557533766E-2
2.534886208E0,-6.760009870E-2,1.473159617E-2,-1.048698127E-2,6.997692510E-2
2.544884208E0,-4.509182677E-2,1.268679516E-2,-1.512967050E-2,4.922534451E-2
2.554883208E0,-2.655708505E-2,3.480700841E-2,-2.815258920E-2,5.205165587E-2
2.564881208E0,-5.075951463E-2,2.933449878E-2,-2.800114632E-2,6.497003416E-2
2.574879208E0,-9.104856636E-2,3.051940277E-2,-3.204332650E-2,1.012326536E-1
2.584877208E0,-7.570930973E-2,-6.322635398E-3,9.568383694E-3,7.657303223E-2
2.594876208E0,-4.828979691E-2,-1.166102909E-2,1.435900748E-2,5.171136414E-2
2.604874208E0,-5.892590046E-2,1.112846194E-3,-5.539242804E-2,8.088152605E-2
2.614872208E0,-4.998938151E-2,-5.344709137E-3,-7.005958378E-2,8.623137166E-2
2.624871208E0,-4.665296026E-2,-1.732632553E-2,1.193416715E-3,4.978076436E-2
2.634869208E0,-5.154726248E-2,-3.485257329E-2,1.242124021E-2,6.345162995E-2
